ID_DOCTO;ID_CONTRIB;VLR_DOCTO;DT_INC
11111394;11115611156;214.10;2022-05-01
11111395;11121311213;759.48;2022-05-01
11111396;11116811168;932.25;2022-05-01
11111397;11111311113;438.24;2022-05-01
11111398;11129411294;407.91;2022-05-01
11111399;11124011240;844.50;2022-05-01
11111400;11111511115;667.90;2022-05-01
11111401;11122611226;842.43;2022-05-02
11111402;11125511255;150.27;2022-05-02
11111403;11118111181;748.17;2022-05-02
11111404;11113111131;318.87;2022-05-02
11111405;11116811168;854.38;2022-05-02
11111406;11125811258;884.05;2022-05-02
11111407;11111811118;137.17;2022-05-03
11111408;11119311193;249.78;2022-05-03
11111409;11123611236;249.09;2022-05-03
11111410;11116611166;273.99;2022-05-04
11111411;11121811218;411.23;2022-05-04
11111412;11120511205;372.90;2022-05-04
11111413;11118411184;820.26;2022-05-04
11111414;11121911219;652.12;2022-05-04
11111415;11123011230;931.87;2022-05-04
11111416;11121411214;875.07;2022-05-05
11111417;11110111101;853.53;2022-05-05
11111418;11128311283;125.54;2022-05-05
11111419;11116511165;816.04;2022-05-05
11111420;11118511185;978.30;2022-05-05
11111421;11114611146;901.87;2022-05-05
11111422;11111311113;731.62;2022-05-06
11111423;11114311143;68.98;2022-05-06
11111424;11115311153;396.32;2022-05-06
11111425;11121011210;543.81;2022-05-07
11111426;11110411104;179.94;2022-05-07
11111427;11115011150;756.30;2022-05-07
11111428;11124311243;707.93;2022-05-07
11111429;11121811218;735.64;2022-05-07
11111430;11113511135;975.30;2022-05-07
11111431;11118011180;176.02;2022-05-07
11111432;11127911279;20.31;2022-05-07
11111433;11121311213;354.61;2022-05-07
11111434;11117911179;616.66;2022-05-07
11111435;11125611256;230.71;2022-05-07
11111436;11125111251;155.03;2022-05-07
11111437;11128511285;714.35;2022-05-08
11111438;11127411274;810.70;2022-05-08
11111439;11124511245;781.65;2022-05-08
11111440;11121411214;472.56;2022-05-09
11111441;11123411234;410.22;2022-05-09
11111442;11127111271;247.84;2022-05-09
11111443;11112011120;120.33;2022-05-09
11111444;11122811228;76.07;2022-05-09
11111445;11112411124;825.62;2022-05-09
11111446;11110111101;389.54;2022-05-10
11111447;11118811188;886.31;2022-05-10
11111448;11124511245;566.08;2022-05-10
11111449;11123411234;252.77;2022-05-10
11111450;11113211132;790.46;2022-05-10
11111451;11129511295;342.43;2022-05-10
11111452;11125111251;673.13;2022-05-11
11111453;11129511295;506.31;2022-05-11
11111454;11111211112;578.23;2022-05-11
11111455;11129611296;379.84;2022-05-12
11111456;11124611246;89.98;2022-05-12
11111457;11119311193;11.03;2022-05-12
11111458;11120411204;122.08;2022-05-12
11111459;11111511115;726.18;2022-05-12
11111460;11129211292;374.87;2022-05-12
11111461;11124111241;256.66;2022-05-13
11111462;11124111241;844.49;2022-05-13
11111463;11125511255;511.91;2022-05-13
11111464;11121811218;935.08;2022-05-13
11111465;11112511125;993.38;2022-05-13
11111466;11127611276;850.02;2022-05-13
11111467;11128811288;359.80;2022-05-13
11111468;11123911239;748.65;2022-05-13
11111469;11119411194;909.99;2022-05-13
11111470;11126911269;135.37;2022-05-14
11111471;11112711127;874.87;2022-05-14
11111472;11124311243;455.62;2022-05-14
11111473;11115411154;460.57;2022-05-14
11111474;11129611296;768.22;2022-05-14
11111475;11116711167;425.96;2022-05-14
11111476;11119511195;261.44;2022-05-14
11111477;11117411174;10.38;2022-05-14
11111478;11126211262;200.78;2022-05-14
11111479;11129011290;734.45;2022-05-15
11111480;11127611276;182.34;2022-05-15
11111481;11129711297;13.36;2022-05-15
11111482;11119911199;214.56;2022-05-15
11111483;11111711117;710.96;2022-05-15
11111484;11124911249;449.05;2022-05-15
11111485;11110111101;891.67;2022-05-16
11111486;11118511185;270.25;2022-05-16
11111487;11114011140;513.18;2022-05-16
11111488;11128411284;96.56;2022-05-16
11111489;11110111101;574.10;2022-05-16
11111490;11129111291;170.08;2022-05-16
11111491;11112911129;208.05;2022-05-17
11111492;11111011110;591.97;2022-05-17
11111493;11124111241;91.29;2022-05-17
11111494;11125711257;405.37;2022-05-17
11111495;11121411214;17.31;2022-05-17
11111496;11124511245;324.51;2022-05-17
11111497;11121911219;314.11;2022-05-17
11111498;11117011170;813.03;2022-05-17
11111499;11128211282;685.55;2022-05-17
11111500;11110311103;263.30;2022-05-18
11111501;11127911279;454.43;2022-05-18
11111502;11129811298;232.75;2022-05-18
11111503;11115511155;702.64;2022-05-19
11111504;11115411154;422.58;2022-05-19
11111505;11113611136;211.61;2022-05-19
11111506;11118111181;566.73;2022-05-19
11111507;11122011220;997.67;2022-05-19
11111508;11121411214;148.25;2022-05-19
11111509;11113011130;316.05;2022-05-20
11111510;11125411254;262.47;2022-05-20
11111511;11117511175;320.08;2022-05-20
11111512;11118811188;647.74;2022-05-21
11111513;11110111101;120.65;2022-05-21
11111514;11113111131;899.90;2022-05-21
11111515;11110111101;76.98;2022-05-21
11111516;11123711237;944.41;2022-05-21
11111517;11126111261;999.84;2022-05-21
11111518;11120711207;879.18;2022-05-22
11111519;11126411264;420.93;2022-05-22
11111520;11115011150;795.54;2022-05-22
11111521;11111411114;718.25;2022-05-22
11111522;11117211172;778.46;2022-05-22
11111523;11120311203;435.60;2022-05-22
11111524;11126611266;112.28;2022-05-22
11111525;11116211162;709.40;2022-05-22
11111526;11116511165;768.97;2022-05-22
11111527;11125011250;133.80;2022-05-23
11111528;11117011170;872.91;2022-05-23
11111529;11127811278;552.77;2022-05-23
11111530;11111111111;743.64;2022-05-23
11111531;11111511115;780.03;2022-05-23
11111532;11128011280;184.99;2022-05-23
11111533;11127211272;929.13;2022-05-24
11111534;11128611286;640.42;2022-05-24
11111535;11120811208;407.22;2022-05-24
11111536;11120211202;820.34;2022-05-25
11111537;11114611146;453.04;2022-05-25
11111538;11126311263;904.79;2022-05-25
11111539;11122711227;725.61;2022-05-25
11111540;11110611106;783.54;2022-05-25
11111541;11122811228;853.63;2022-05-25
11111542;11117211172;928.86;2022-05-25
11111543;11127511275;512.69;2022-05-25
11111544;11126711267;897.68;2022-05-25
11111545;11117211172;314.96;2022-05-26
11111546;11120711207;553.34;2022-05-26
11111547;11129711297;988.62;2022-05-26
11111548;11114511145;558.08;2022-05-27
11111549;11125511255;43.54;2022-05-27
11111550;11110611106;692.67;2022-05-27
11111551;11114111141;159.16;2022-05-27
11111552;11124611246;40.34;2022-05-27
11111553;11111211112;855.24;2022-05-27
11111554;11128811288;942.61;2022-05-28
11111555;11123311233;799.47;2022-05-28
11111556;11116511165;67.81;2022-05-28
11111557;11120511205;671.18;2022-05-28
11111558;11122011220;551.18;2022-05-28
11111559;11122111221;358.46;2022-05-28
11111560;11117711177;75.02;2022-05-29
11111561;11111911119;442.73;2022-05-29
11111562;11120611206;208.89;2022-05-29
11111563;11111911119;807.24;2022-05-29
11111564;11117411174;326.49;2022-05-29
11111565;11119511195;175.80;2022-05-29
11111566;11125111251;768.85;2022-05-30
11111567;11120511205;347.56;2022-05-30
11111568;11127911279;774.16;2022-05-30
11111569;11110211102;95.45;2022-05-31
11111570;11127711277;563.15;2022-05-31
11111571;11117611176;388.61;2022-05-31
11111572;11124211242;572.57;2022-05-31
11111573;11113811138;580.61;2022-05-31
11111574;11120111201;816.55;2022-05-31
11111575;11122211222;344.81;2022-05-31
11111576;11123211232;65.57;2022-05-31
11111577;11110111101;427.87;2022-05-31
11111578;11123111231;788.05;2022-06-01
11111579;11113711137;949.49;2022-06-01
11111580;11115311153;254.30;2022-06-01
11111581;11121211212;837.92;2022-06-01
11111582;11125811258;17.14;2022-06-01
11111583;11125111251;807.13;2022-06-01
11111584;11124011240;690.50;2022-06-02
11111585;11110311103;696.09;2022-06-02
11111586;11117111171;679.61;2022-06-02
11111587;11111911119;991.31;2022-06-02
11111588;11125911259;907.23;2022-06-02
11111589;11120911209;830.32;2022-06-02
11111590;11124111241;253.15;2022-06-03
11111591;11111511115;877.12;2022-06-03
11111592;11129011290;468.16;2022-06-03
11111593;11127411274;126.55;2022-06-03
11111594;11124811248;526.28;2022-06-03
11111595;11115111151;522.71;2022-06-03
11111596;11125811258;942.57;2022-06-04
11111597;11126311263;778.17;2022-06-04
11111598;11117011170;238.26;2022-06-04
11111599;11123611236;944.07;2022-06-05
11111600;11129811298;601.64;2022-06-05
11111601;11129511295;863.76;2022-06-05
11111602;11120411204;753.95;2022-06-06
11111603;11123011230;415.86;2022-06-06
11111604;11121611216;420.49;2022-06-06
11111605;11123011230;782.67;2022-06-06
11111606;11113611136;462.05;2022-06-06
11111607;11126511265;557.71;2022-06-06
11111608;11120111201;399.04;2022-06-06
11111609;11124611246;77.39;2022-06-06
11111610;11120211202;414.46;2022-06-06
11111611;11124111241;754.86;2022-06-06
11111612;11114311143;186.52;2022-06-06
11111613;11116311163;445.68;2022-06-06
11111614;11114611146;553.19;2022-06-07
11111615;11124411244;607.36;2022-06-07
11111616;11118811188;945.80;2022-06-07
11111617;11120211202;179.12;2022-06-08
11111618;11115311153;800.62;2022-06-08
11111619;11111211112;531.04;2022-06-08
11111620;11129611296;641.65;2022-06-08
11111621;11121011210;672.71;2022-06-08
11111622;11127411274;140.17;2022-06-08
11111623;11117111171;883.38;2022-06-09
11111624;11125111251;339.91;2022-06-09
11111625;11110011100;393.75;2022-06-09
11111626;11122711227;149.05;2022-06-09
11111627;11121111211;81.44;2022-06-09
11111628;11128011280;585.13;2022-06-09
11111629;11117011170;680.52;2022-06-10
11111630;11124511245;99.41;2022-06-10
11111631;11114511145;646.64;2022-06-10
11111632;11125711257;792.27;2022-06-10
11111633;11118111181;169.18;2022-06-10
11111634;11120611206;579.40;2022-06-10
11111635;11112811128;184.15;2022-06-11
11111636;11112411124;867.67;2022-06-11
11111637;11121111211;647.78;2022-06-11
11111638;11119711197;966.07;2022-06-11
11111639;11126811268;756.57;2022-06-11
11111640;11124111241;620.81;2022-06-11
11111641;11124711247;58.86;2022-06-12
11111642;11129511295;163.62;2022-06-12
11111643;11116311163;617.21;2022-06-12
11111644;11114611146;455.52;2022-06-12
11111645;11110311103;56.97;2022-06-12
11111646;11114211142;587.63;2022-06-12
11111647;11111211112;695.44;2022-06-13
11111648;11125711257;350.25;2022-06-13
11111649;11114911149;953.54;2022-06-13
11111650;11115311153;462.66;2022-06-14
11111651;11129211292;509.28;2022-06-14
11111652;11119511195;358.53;2022-06-14
11111653;11117611176;16.86;2022-06-14
11111654;11110011100;456.76;2022-06-14
11111655;11121111211;912.69;2022-06-14
11111656;11127111271;422.91;2022-06-15
11111657;11122011220;519.33;2022-06-15
11111658;11119411194;376.70;2022-06-15
11111659;11117611176;760.03;2022-06-15
11111660;11120711207;676.93;2022-06-15
11111661;11127211272;522.24;2022-06-15
11111662;11120611206;994.05;2022-06-15
11111663;11114011140;807.33;2022-06-15
11111664;11115311153;220.30;2022-06-15
11111665;11110811108;58.30;2022-06-15
11111666;11122111221;135.54;2022-06-15
11111667;11122811228;937.81;2022-06-15
11111668;11119911199;564.75;2022-06-16
11111669;11112111121;771.20;2022-06-16
11111670;11117411174;775.98;2022-06-16
11111671;11117711177;562.30;2022-06-16
11111672;11118011180;175.85;2022-06-16
11111673;11115711157;698.59;2022-06-16
11111674;11115611156;497.87;2022-06-16
11111675;11124311243;473.66;2022-06-16
11111676;11117711177;707.36;2022-06-16
11111677;11124911249;553.86;2022-06-17
11111678;11126911269;908.48;2022-06-17
11111679;11129011290;868.80;2022-06-17
11111680;11123811238;338.00;2022-06-18
11111681;11110911109;507.20;2022-06-18
11111682;11129111291;500.93;2022-06-18
11111683;11127911279;619.80;2022-06-18
11111684;11124611246;748.41;2022-06-18
11111685;11111811118;595.40;2022-06-18
11111686;11114311143;487.64;2022-06-18
11111687;11111311113;199.55;2022-06-18
11111688;11111011110;895.96;2022-06-18
11111689;11128211282;261.97;2022-06-19
11111690;11119511195;555.63;2022-06-19
11111691;11129111291;343.71;2022-06-19
11111692;11129811298;767.01;2022-06-20
11111693;11124311243;271.92;2022-06-20
11111694;11128911289;957.66;2022-06-20
11111695;11110211102;356.28;2022-06-21
11111696;11119911199;298.27;2022-06-21
11111697;11121411214;638.41;2022-06-21
11111698;11117211172;26.83;2022-06-21
11111699;11119411194;590.67;2022-06-21
11111700;11126011260;354.84;2022-06-21
11111701;11116511165;847.77;2022-06-21
11111702;11126611266;14.47;2022-06-21
11111703;11119511195;996.16;2022-06-21
11111704;11127811278;834.04;2022-06-22
11111705;11117511175;558.05;2022-06-22
11111706;11119111191;644.56;2022-06-22
11111707;11112311123;489.35;2022-06-22
11111708;11116711167;744.37;2022-06-22
11111709;11126411264;722.65;2022-06-22
11111710;11126111261;346.18;2022-06-23
11111711;11110411104;992.07;2022-06-23
11111712;11114911149;509.46;2022-06-23
11111713;11127711277;576.04;2022-06-24
11111714;11124511245;72.06;2022-06-24
11111715;11116511165;263.28;2022-06-24
11111716;11128011280;762.54;2022-06-24
11111717;11121411214;350.35;2022-06-24
11111718;11116011160;794.55;2022-06-24
11111719;11113411134;636.96;2022-06-24
11111720;11117311173;811.03;2022-06-24
11111721;11125511255;905.79;2022-06-24
11111722;11128011280;448.83;2022-06-25
11111723;11114511145;838.40;2022-06-25
11111724;11111611116;546.29;2022-06-25
11111725;11120611206;77.84;2022-06-26
11111726;11124911249;863.78;2022-06-26
11111727;11120811208;636.70;2022-06-26
11111728;11122111221;241.58;2022-06-26
11111729;11121011210;597.36;2022-06-26
11111730;11129711297;434.35;2022-06-26
11111731;11126711267;412.68;2022-06-26
11111732;11122711227;105.76;2022-06-26
11111733;11110911109;671.35;2022-06-26
11111734;11128911289;632.82;2022-06-27
11111735;11126711267;875.64;2022-06-27
11111736;11123211232;960.62;2022-06-27
11111737;11116711167;745.51;2022-06-27
11111738;11115611156;885.55;2022-06-27
11111739;11119111191;566.41;2022-06-27
11111740;11129711297;131.75;2022-06-28
11111741;11129311293;270.34;2022-06-28
11111742;11123911239;88.69;2022-06-28
11111743;11111211112;310.68;2022-06-29
11111744;11124411244;166.61;2022-06-29
11111745;11112911129;965.30;2022-06-29
11111746;11121411214;985.05;2022-06-30
11111747;11112411124;105.30;2022-06-30
11111748;11122111221;804.86;2022-06-30
11111749;11126911269;707.31;2022-06-30
11111750;11122711227;446.95;2022-06-30
11111751;11115111151;849.18;2022-06-30
11111752;11110311103;129.64;2022-06-30
11111753;11120011200;627.64;2022-06-30
11111754;11126911269;346.12;2022-06-30
11111755;11129611296;866.25;2022-07-01
11111756;11119511195;72.65;2022-07-01
11111757;11126911269;682.21;2022-07-01
11111758;11113811138;569.42;2022-07-01
11111759;11121611216;17.86;2022-07-01
11111760;11122711227;758.45;2022-07-01
11111761;11112211122;116.45;2022-07-02
11111762;11127911279;514.87;2022-07-02
11111763;11121911219;956.21;2022-07-02
11111764;11127611276;769.84;2022-07-02
11111765;11125911259;261.89;2022-07-02
11111766;11111711117;67.52;2022-07-02
11111767;11117511175;920.77;2022-07-03
11111768;11110111101;169.59;2022-07-03
11111769;11128611286;821.30;2022-07-03
11111770;11127211272;507.10;2022-07-03
11111771;11123911239;518.13;2022-07-03
11111772;11129111291;285.47;2022-07-03
11111773;11127711277;312.59;2022-07-04
11111774;11125111251;848.53;2022-07-04
11111775;11122311223;768.36;2022-07-04
11111776;11112811128;301.72;2022-07-04
11111777;11114111141;909.08;2022-07-04
11111778;11126811268;766.71;2022-07-04
11111779;11120911209;451.34;2022-07-05
11111780;11125211252;547.78;2022-07-05
11111781;11128811288;789.89;2022-07-05
11111782;11125511255;677.49;2022-07-06
11111783;11122911229;891.00;2022-07-06
11111784;11115111151;526.65;2022-07-06
11111785;11119911199;859.36;2022-07-06
11111786;11114411144;892.04;2022-07-06
11111787;11127311273;278.44;2022-07-06
11111788;11111811118;969.87;2022-07-06
11111789;11119511195;557.68;2022-07-06
11111790;11122211222;307.13;2022-07-06
11111791;11117011170;693.29;2022-07-07
11111792;11122511225;929.50;2022-07-07
11111793;11118111181;44.18;2022-07-07
11111794;11112511125;341.63;2022-07-08
11111795;11129511295;601.58;2022-07-08
11111796;11110911109;499.13;2022-07-08
11111797;11118211182;509.46;2022-07-08
11111798;11117211172;747.85;2022-07-08
11111799;11110911109;63.85;2022-07-08
11111800;11120111201;583.61;2022-07-09
11111801;11116311163;818.29;2022-07-09
11111802;11126211262;291.79;2022-07-09
11111803;11128611286;271.60;2022-07-09
11111804;11112311123;494.41;2022-07-09
11111805;11114011140;955.68;2022-07-09
11111806;11111411114;810.77;2022-07-10
11111807;11118811188;673.32;2022-07-10
11111808;11128011280;918.65;2022-07-10
11111809;11121011210;991.07;2022-07-10
11111810;11128511285;999.55;2022-07-10
11111811;11125411254;693.91;2022-07-10
11111812;11128711287;398.87;2022-07-11
11111813;11127411274;209.16;2022-07-11
11111814;11120511205;989.32;2022-07-11
11111815;11115911159;255.03;2022-07-11
11111816;11122511225;761.11;2022-07-11
11111817;11119611196;22.15;2022-07-11
11111818;11123411234;724.91;2022-07-12
11111819;11116311163;922.12;2022-07-12
11111820;11128011280;562.67;2022-07-12
11111821;11117811178;335.76;2022-07-12
11111822;11120011200;597.02;2022-07-12
11111823;11111311113;422.47;2022-07-12
11111824;11114711147;864.58;2022-07-12
11111825;11113511135;715.89;2022-07-12
11111826;11120211202;412.04;2022-07-12
11111827;11120611206;734.65;2022-07-13
11111828;11125911259;969.16;2022-07-13
11111829;11118511185;259.31;2022-07-13
11111830;11124111241;548.41;2022-07-14
11111831;11111111111;23.79;2022-07-14
11111832;11114911149;482.06;2022-07-14
11111833;11118211182;303.91;2022-07-15
11111834;11114211142;639.16;2022-07-15
11111835;11128511285;134.95;2022-07-15
11111836;11122611226;324.46;2022-07-15
11111837;11121311213;33.19;2022-07-15
11111838;11121611216;716.73;2022-07-15
11111839;11116511165;475.12;2022-07-16
11111840;11129611296;697.29;2022-07-16
11111841;11114911149;227.43;2022-07-16
11111842;11118511185;676.11;2022-07-16
11111843;11124811248;912.98;2022-07-16
11111844;11119011190;875.81;2022-07-16
11111845;11125111251;567.87;2022-07-16
11111846;11125611256;811.44;2022-07-16
11111847;11116511165;747.43;2022-07-16
11111848;11116611166;949.75;2022-07-17
11111849;11121111211;498.09;2022-07-17
11111850;11129611296;668.16;2022-07-17
11111851;11121211212;389.29;2022-07-17
11111852;11119911199;861.91;2022-07-17
11111853;11128311283;467.96;2022-07-17
11111854;11122111221;495.79;2022-07-17
11111855;11118311183;730.37;2022-07-17
11111856;11112711127;566.08;2022-07-17
11111857;11120311203;567.86;2022-07-18
11111858;11115511155;961.12;2022-07-18
11111859;11122111221;963.88;2022-07-18
11111860;11119511195;343.84;2022-07-18
11111861;11121411214;61.85;2022-07-18
11111862;11125911259;934.87;2022-07-18
11111863;11112711127;168.26;2022-07-18
11111864;11122811228;553.39;2022-07-18
11111865;11122611226;203.58;2022-07-18
11111866;11117711177;684.49;2022-07-19
11111867;11125711257;264.58;2022-07-19
11111868;11123611236;696.23;2022-07-19
11111869;11120711207;54.27;2022-07-20
11111870;11129011290;804.81;2022-07-20
11111871;11119011190;380.51;2022-07-20
11111872;11127311273;492.50;2022-07-20
11111873;11118811188;821.99;2022-07-20
11111874;11120211202;373.15;2022-07-20
11111875;11113111131;115.12;2022-07-21
11111876;11124911249;703.33;2022-07-21
11111877;11111011110;690.60;2022-07-21
11111878;11113811138;783.32;2022-07-21
11111879;11125011250;765.90;2022-07-21
11111880;11129511295;205.23;2022-07-21
11111881;11120211202;741.16;2022-07-21
11111882;11127511275;869.00;2022-07-21
11111883;11128311283;230.37;2022-07-21
11111884;11129111291;874.59;2022-07-22
11111885;11115011150;56.34;2022-07-22
11111886;11127611276;539.23;2022-07-22
11111887;11128911289;846.16;2022-07-23
11111888;11129011290;843.58;2022-07-23
11111889;11121811218;426.84;2022-07-23
11111890;11118011180;618.76;2022-07-24
11111891;11121511215;932.60;2022-07-24
11111892;11119511195;243.00;2022-07-24
11111893;11113611136;73.81;2022-07-24
11111894;11129711297;577.18;2022-07-24
11111895;11120411204;637.85;2022-07-24
11111896;11121911219;66.69;2022-07-24
11111897;11128411284;951.69;2022-07-24
11111898;11119611196;254.01;2022-07-24
11111899;11126411264;291.04;2022-07-25
11111900;11115911159;676.85;2022-07-25
11111901;11128811288;665.53;2022-07-25
11111902;11115211152;474.75;2022-07-26
11111903;11117711177;987.85;2022-07-26
11111904;11114911149;429.85;2022-07-26
11111905;11119911199;901.42;2022-07-26
11111906;11125911259;271.76;2022-07-26
11111907;11117611176;430.48;2022-07-26
11111908;11125611256;684.67;2022-07-26
11111909;11116511165;278.54;2022-07-26
11111910;11120811208;580.05;2022-07-26
11111911;11125511255;401.55;2022-07-27
11111912;11125511255;75.68;2022-07-27
11111913;11110611106;534.71;2022-07-27
11111914;11119411194;576.67;2022-07-27
11111915;11118811188;753.89;2022-07-27
11111916;11129711297;986.11;2022-07-27
11111917;11118311183;34.58;2022-07-28
11111918;11111611116;222.60;2022-07-28
11111919;11128611286;495.85;2022-07-28
11111920;11127011270;423.11;2022-07-28
11111921;11126811268;446.58;2022-07-28
11111922;11119011190;194.32;2022-07-28
11111923;11110911109;618.06;2022-07-29
11111924;11114111141;410.17;2022-07-29
11111925;11116411164;188.91;2022-07-29
11111926;11125311253;838.97;2022-07-30
11111927;11119111191;49.83;2022-07-30
11111928;11115311153;746.87;2022-07-30
11111929;11112711127;421.15;2022-07-30
11111930;11129311293;899.66;2022-07-30
11111931;11123111231;260.64;2022-07-30
11111932;11128811288;570.44;2022-07-31
11111933;11123911239;597.73;2022-07-31
11111934;11112111121;73.81;2022-07-31
11111935;11115511155;417.58;2022-07-31
11111936;11125011250;280.36;2022-07-31
11111937;11129511295;58.21;2022-07-31
11111938;11112411124;324.51;2022-08-01
11111939;11112911129;833.69;2022-08-01
11111940;11115911159;150.49;2022-08-01
11111941;11113411134;105.93;2022-08-01
11111942;11128411284;844.88;2022-08-01
11111943;11121811218;396.49;2022-08-01
11111944;11129311293;760.92;2022-08-02
11111945;11126911269;737.63;2022-08-02
11111946;11127911279;299.45;2022-08-02
11111947;11118011180;1000.00;2022-08-02
11111948;11120411204;607.43;2022-08-02
11111949;11126511265;424.42;2022-08-02
11111950;11117811178;145.62;2022-08-03
11111951;11122711227;588.02;2022-08-03
11111952;11124511245;885.89;2022-08-03
11111953;11119911199;470.03;2022-08-03
11111954;11128011280;950.03;2022-08-03
11111955;11111411114;706.31;2022-08-03
11111956;11111711117;234.23;2022-08-04
11111957;11124611246;865.90;2022-08-04
11111958;11112911129;91.57;2022-08-04
11111959;11117511175;925.71;2022-08-05
11111960;11115111151;241.00;2022-08-05
11111961;11121711217;453.95;2022-08-05
11111962;11129111291;400.24;2022-08-05
11111963;11110411104;292.65;2022-08-05
11111964;11122711227;543.34;2022-08-05
11111965;11129111291;583.99;2022-08-05
11111966;11120811208;744.79;2022-08-05
11111967;11129411294;430.34;2022-08-05
11111968;11111011110;658.47;2022-08-05
11111969;11120611206;334.32;2022-08-05
11111970;11129111291;538.04;2022-08-05
11111971;11126811268;419.81;2022-08-06
11111972;11128911289;858.00;2022-08-06
11111973;11129811298;119.47;2022-08-06
11111974;11128811288;228.31;2022-08-07
11111975;11122111221;340.60;2022-08-07
11111976;11117711177;930.37;2022-08-07
11111977;11129411294;569.97;2022-08-08
11111978;11122211222;492.91;2022-08-08
11111979;11118111181;976.18;2022-08-08
11111980;11120811208;964.98;2022-08-08
11111981;11121911219;639.01;2022-08-08
11111982;11124611246;47.36;2022-08-08
11111983;11119011190;393.03;2022-08-09
11111984;11118111181;118.59;2022-08-09
11111985;11124011240;769.57;2022-08-09
11111986;11127811278;10.59;2022-08-09
11111987;11123511235;976.32;2022-08-09
11111988;11118411184;220.71;2022-08-09
11111989;11110511105;64.13;2022-08-10
11111990;11110911109;769.98;2022-08-10
11111991;11116211162;590.77;2022-08-10
11111992;11120811208;532.80;2022-08-10
11111993;11122511225;607.52;2022-08-10
11111994;11119611196;871.07;2022-08-10
11111995;11121911219;557.77;2022-08-11
11111996;11116111161;124.58;2022-08-11
11111997;11114011140;784.71;2022-08-11
11111998;11114611146;227.77;2022-08-11
11111999;11129011290;972.80;2022-08-11
11112000;11113111131;457.99;2022-08-11
11112001;11117611176;957.77;2022-08-11
11112002;11125511255;342.86;2022-08-11
11112003;11123711237;738.23;2022-08-11
11112004;11125411254;954.69;2022-08-12
11112005;11116111161;731.43;2022-08-12
11112006;11126411264;461.23;2022-08-12
11112007;11116711167;975.89;2022-08-13
11112008;11119611196;960.08;2022-08-13
11112009;11127811278;53.92;2022-08-13
11112010;11114911149;776.80;2022-08-13
11112011;11118611186;826.15;2022-08-13
11112012;11112611126;933.22;2022-08-13
11112013;11117911179;197.54;2022-08-14
11112014;11120211202;247.39;2022-08-14
11112015;11113911139;509.38;2022-08-14
11112016;11119811198;744.15;2022-08-14
11112017;11127611276;892.01;2022-08-14
11112018;11120211202;157.78;2022-08-14
11112019;11120211202;707.78;2022-08-15
11112020;11118511185;716.00;2022-08-15
11112021;11112511125;869.01;2022-08-15
11112022;11128111281;479.01;2022-08-15
11112023;11119411194;492.56;2022-08-15
11112024;11115711157;913.53;2022-08-15
11112025;11114911149;695.71;2022-08-16
11112026;11126611266;906.76;2022-08-16
11112027;11119411194;717.55;2022-08-16
11112028;11113211132;253.56;2022-08-17
11112029;11121011210;628.29;2022-08-17
11112030;11121611216;387.98;2022-08-17
11112031;11113411134;612.40;2022-08-17
11112032;11118211182;188.67;2022-08-17
11112033;11114711147;167.70;2022-08-17
11112034;11120711207;859.75;2022-08-17
11112035;11113411134;797.82;2022-08-17
11112036;11113511135;127.06;2022-08-17
11112037;11129911299;602.51;2022-08-18
11112038;11116511165;859.41;2022-08-18
11112039;11122111221;207.54;2022-08-18
11112040;11115711157;420.57;2022-08-18
11112041;11118911189;497.51;2022-08-18
11112042;11116811168;590.24;2022-08-18
11112043;11128511285;961.43;2022-08-18
11112044;11121811218;34.41;2022-08-18
11112045;11116111161;335.42;2022-08-18
11112046;11111911119;272.97;2022-08-19
11112047;11118311183;442.47;2022-08-19
11112048;11115511155;98.10;2022-08-19
11112049;11123911239;668.95;2022-08-19
11112050;11116011160;383.51;2022-08-19
11112051;11123011230;979.10;2022-08-19
11112052;11120311203;534.00;2022-08-20
11112053;11128811288;607.71;2022-08-20
11112054;11122611226;215.18;2022-08-20
11112055;11121111211;469.46;2022-08-20
11112056;11126911269;285.83;2022-08-20
11112057;11129711297;569.59;2022-08-20
11112058;11111711117;529.58;2022-08-20
11112059;11127811278;239.06;2022-08-20
11112060;11129911299;412.95;2022-08-20
11112061;11127111271;364.38;2022-08-21
11112062;11123611236;423.11;2022-08-21
11112063;11119911199;75.02;2022-08-21
11112064;11113111131;300.66;2022-08-21
11112065;11115211152;100.57;2022-08-21
11112066;11121711217;19.11;2022-08-21
11112067;11120211202;83.77;2022-08-22
11112068;11124811248;874.32;2022-08-22
11112069;11111111111;543.86;2022-08-22
11112070;11110111101;562.75;2022-08-23
11112071;11128311283;260.17;2022-08-23
11112072;11120911209;97.96;2022-08-23
11112073;11116911169;155.15;2022-08-23
11112074;11117911179;720.36;2022-08-23
11112075;11127211272;383.23;2022-08-23
11112076;11127611276;491.63;2022-08-24
11112077;11115111151;80.88;2022-08-24
11112078;11129411294;141.45;2022-08-24
11112079;11122211222;151.77;2022-08-25
11112080;11126511265;192.41;2022-08-25
11112081;11121811218;615.00;2022-08-25
11112082;11115511155;350.45;2022-08-25
11112083;11123711237;344.58;2022-08-25
11112084;11123711237;237.99;2022-08-25
11112085;11115311153;354.39;2022-08-25
11112086;11124511245;884.41;2022-08-25
11112087;11111211112;398.65;2022-08-25
11112088;11122011220;391.64;2022-08-26
11112089;11119611196;155.25;2022-08-26
11112090;11120811208;52.22;2022-08-26
11112091;11111911119;392.12;2022-08-26
